,Customer_ID,Card_type,City,Gender,Credit_limit,Balance,Payments,Purchases,Oneoff_purchases,Installment_purchases,Cash_advance,Purchase_frequency,Oneoff_purchase_frequency,Purchase_installment_frequency
4459,C14583,Silver,Pune,Female,1050.0,388.132417,1601.295316,0.0,0.0,0.0,689.70174,0.0,0.0,0.0
4460,C14584,Silver,Pune,Female,1850.0,162.027905,530.125935,1045.84,1045.84,0.0,0.0,0.333333,0.333333,0.0
4461,C14585,Platinum,Bengaluru,Male,10000.0,1801.084627,329.077571,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4462,C14586,Gold,Kolkata,Male,5500.0,4942.9272155,92.865469,900.87,0.0,900.87,0.0,1.0,0.0,1.0
4463,C14587,Silver,Pune,Female,2000.0,24.831137,1831.935279,1909.13,30.0,1171.59375,0.0,0.916667,0.083333,0.833333
4464,C14588,Gold,Bengaluru,Female,9000.0,3682.667737,1428.539668,2214.64,1250.3,964.34,0.0,1.0,0.666667,1.0
4465,C14589,Gold,Kolkata,Male,6500.0,629.946336,1425.425074,1832.92,1443.5124999999998,0.0,0.0,0.5,0.5,0.0
4466,C14590,Platinum,Bengaluru,Male,10000.0,568.060722,1770.472642,1799.03,1443.5124999999998,0.0,0.0,0.833333,0.75,0.0
4467,C14591,Gold,Kolkata,Male,6000.0,300.395286,339.702306,394.95,277.95,117.0,0.0,0.916667,0.25,0.75
4468,C14592,Silver,Pune,Female,1200.0,898.253159,375.839637,165.5,165.5,0.0,1157.345416,0.285714,0.285714,0.0
4469,C14593,Silver,Pune,Female,1200.0,919.799915,195.595593,320.01,69.0,251.01,1056.477112,0.857143,0.142857,0.714286
4470,C14594,Silver,Chennai,Male,3500.0,368.367166,3312.219079,1121.86,169.2,952.66,1172.195497,0.666667,0.083333,0.583333
4471,C14595,Silver,Chennai,Male,4000.0,25.950664,209.115604,231.25,0.0,231.25,0.0,0.666667,0.0,0.583333
4472,C14596,Silver,Pune,Male,2800.0,1817.618232,719.914581,623.19,0.0,623.19,408.434019,1.0,0.0,0.916667
4473,C14597,Silver,Chennai,Male,3000.0,24.569042,686.935875,532.93,0.0,532.93,0.0,1.0,0.0,1.0
4474,C14598,Gold,Bengaluru,Female,9000.0,4942.9272155,1421.954639,188.6,188.6,0.0,1934.418697,0.083333,0.083333,0.0
4475,C14599,Silver,Chennai,Male,3000.0,117.706441,885.366764,718.44,0.0,718.44,0.0,1.0,0.0,1.0
4476,C14600,Gold,Kolkata,Male,7000.0,2707.058356,2575.541309,2018.13,1443.5124999999998,472.9,0.0,0.75,0.25,0.666667
4477,C14601,Gold,Kolkata,Male,5000.0,4917.162359,865.821715,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4478,C14602,Gold,Chennai,Male,4500.0,272.717108,316.388557,227.44,227.44,0.0,0.0,1.0,0.75,0.0
4479,C14603,Platinum,Bengaluru,Male,10000.0,4708.26338,1325.649779,0.0,0.0,0.0,1352.783037,0.0,0.0,0.0
4480,C14604,Gold,Bengaluru,Female,9000.0,82.029477,1136.224986,1126.32,580.44,545.88,0.0,1.0,0.75,1.0
4481,C14606,Platinum,Delhi,Male,13850.0,4942.9272155,3281.898514,740.75,0.0,740.75,2238.487012,1.0,0.0,1.0
4482,C14607,Gold,Kolkata,Male,6200.0,3258.237364,1323.776141,921.12,521.14,399.98,0.0,0.75,0.5,0.5
4483,C14608,Silver,Pune,Female,700.0,61.115414,358.108438,239.71,0.0,239.71,0.0,0.454545,0.0,0.454545
4484,C14609,Silver,Pune,Female,1200.0,1002.791997,239.80734,0.0,0.0,0.0,234.105509,0.0,0.0,0.0
4485,C14610,Gold,Bengaluru,Female,8500.0,2951.220065,710.854365,0.0,0.0,0.0,1477.737906,0.0,0.0,0.0
4486,C14611,Silver,Pune,Female,1200.0,1248.903628,1141.190295,518.31,113.31,405.0,472.118676,1.0,0.333333,1.0
4487,C14612,Silver,Pune,Female,1000.0,793.167009,363.064207,433.31,200.0,233.31,766.872458,1.0,0.142857,0.857143
4488,C14613,Gold,Bengaluru,Female,9000.0,2368.338673,2167.293003,1307.18,762.5,544.68,0.0,0.916667,0.333333,0.666667
4489,C14614,Gold,Kolkata,Male,7500.0,4942.9272155,4177.921542875,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4490,C14615,Gold,Chennai,Male,4500.0,3764.89205,1067.435442,898.43,479.0,419.43,2094.091371,0.5,0.083333,0.416667
4491,C14616,Silver,Chennai,Male,3000.0,14.775035,137.217255,80.44,0.0,80.44,0.0,0.333333,0.0,0.333333
4492,C14617,Gold,Kolkata,Male,7000.0,306.460387,577.962789,0.0,0.0,0.0,191.834575,0.0,0.0,0.0
4493,C14618,Silver,Chennai,Male,4000.0,1499.689937,356.317359,159.96,0.0,159.96,601.616399,0.25,0.0,0.25
4494,C14619,Silver,Chennai,Male,3000.0,2778.220254,813.686705,0.0,0.0,0.0,99.790116,0.0,0.0,0.0
4495,C14620,Gold,Kolkata,Male,5000.0,56.149055,471.382074,493.32,149.93,343.39,0.0,0.75,0.166667,0.5
4496,C14621,Silver,Pune,Male,2500.0,1924.657194,428.488182,0.0,0.0,0.0,906.645286,0.0,0.0,0.0
4497,C14622,Silver,Pune,Female,1000.0,72.425884,718.537117,655.68,0.0,655.68,0.0,1.0,0.0,1.0
4498,C14623,Silver,Pune,Female,1400.0,653.88103,205.709969,0.0,0.0,0.0,1366.204137,0.0,0.0,0.0
4499,C14624,Silver,Pune,Female,1950.0,579.243601,188.304134,505.48,505.48,0.0,0.0,0.333333,0.333333,0.0
4500,C14625,Gold,Kolkata,Male,7000.0,95.259372,526.604881,43.3,0.0,43.3,0.0,0.083333,0.0,0.083333
4501,C14626,Gold,Bengaluru,Female,8000.0,551.580225,2456.581737,2715.8725000000004,952.51,1171.59375,0.0,1.0,0.75,0.833333
4502,C14627,Gold,Kolkata,Male,6500.0,1181.767566,1908.258846,153.95,153.95,0.0,0.0,0.333333,0.333333,0.0
4503,C14628,Gold,Kolkata,Male,6000.0,11.834127,313.913093,272.9,69.9,203.0,0.0,0.833333,0.166667,0.5
4504,C14629,Silver,Pune,Female,1200.0,1138.554361,381.967601,831.89,831.89,0.0,495.002834,0.166667,0.166667,0.0
4505,C14630,Titanium,Mumbai,Male,13850.0,4942.9272155,2403.16006,2715.8725000000004,1443.5124999999998,1171.59375,0.0,1.0,0.75,0.666667
4506,C14631,Gold,Kolkata,Male,7500.0,4942.9272155,1756.557983,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4507,C14632,Gold,Chennai,Male,4500.0,2762.340044,659.726225,2372.98,1443.5124999999998,0.0,1465.082446,0.166667,0.166667,0.0
4508,C14633,Gold,Kolkata,Male,7000.0,926.458992,4177.921542875,2715.8725000000004,1443.5124999999998,458.1,283.476295,0.666667,0.666667,0.416667
4509,C14634,Platinum,Bengaluru,Male,10000.0,4942.9272155,2021.908233,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4510,C14635,Gold,Kolkata,Male,6500.0,287.884126,1182.107223,1545.03,124.72,1171.59375,289.630816,1.0,0.083333,1.0
4511,C14636,Silver,Chennai,Male,3000.0,170.617046,828.8943,350.0,350.0,0.0,0.0,0.083333,0.083333,0.0
4512,C14637,Silver,Pune,Female,1000.0,86.661044,727.104508,709.98,0.0,709.98,0.0,1.0,0.0,0.916667
4513,C14638,Silver,Pune,Female,1600.0,1541.743608,353.686721,0.0,0.0,0.0,118.974129,0.0,0.0,0.0
4514,C14639,Gold,Bengaluru,Female,8000.0,4942.9272155,3311.192387,365.26,188.56,176.7,2784.5528481250003,0.5,0.083333,0.416667
4515,C14640,Platinum,Delhi,Male,13850.0,4942.9272155,4177.921542875,2715.8725000000004,1443.5124999999998,1171.59375,2784.5528481250003,1.0,0.75,1.0
4516,C14641,Gold,Kolkata,Male,6000.0,99.256215,1006.702329,1554.39,1174.39,380.0,0.0,0.636364,0.454545,0.181818
4517,C14642,Gold,Bengaluru,Female,8500.0,376.15858,2600.70524,2715.8725000000004,572.76,1171.59375,0.0,1.0,0.75,1.0
4518,C14643,Silver,Pune,Male,2500.0,380.517893,1825.405687,2590.27,1443.5124999999998,487.81,0.0,0.916667,0.75,0.416667
4519,C14644,Gold,Kolkata,Male,5181.818182,1311.952719,3476.019003,2092.0,1242.0,850.0,0.0,0.75,0.333333,0.5
4520,C14645,Silver,Chennai,Male,3000.0,548.252892,708.100631,208.41,208.41,0.0,1633.935089,0.083333,0.083333,0.0
4521,C14646,Gold,Kolkata,Male,6500.0,3.691925,187.172733,27.99,27.99,0.0,0.0,0.083333,0.083333,0.0
4522,C14647,Silver,Pune,Male,2500.0,49.911409,130.650758,178.4,0.0,178.4,0.0,1.0,0.0,1.0
4523,C14648,Titanium,Mumbai,Male,13850.0,18.549421,3610.565153,132.0,0.0,132.0,0.0,0.333333,0.0,0.333333
4524,C14649,Gold,Kolkata,Male,5000.0,4251.411617,1428.511775,0.0,0.0,0.0,2318.967259,0.0,0.0,0.0
4525,C14650,Silver,Pune,Female,1000.0,32.229139,263.681773,145.85,0.0,145.85,0.0,0.583333,0.0,0.583333
4526,C14651,Silver,Pune,Female,1200.0,1226.152097,797.029627,0.0,0.0,0.0,275.602351,0.0,0.0,0.0
4527,C14652,Silver,Pune,Female,1600.0,1238.140283,398.98255,56.38,0.0,56.38,0.0,0.416667,0.0,0.416667
4528,C14653,Silver,Pune,Female,300.0,153.643158,347.227774,0.0,0.0,0.0,254.910338,0.0,0.0,0.0
4529,C14654,Silver,Pune,Female,1200.0,200.580245,1697.98971,354.0,354.0,0.0,0.0,0.083333,0.083333,0.0
4530,C14655,Gold,Kolkata,Male,7000.0,2329.869472,1453.119488,1497.2,1301.26,195.94,0.0,0.333333,0.25,0.083333
4531,C14656,Gold,Kolkata,Male,6000.0,4942.9272155,2046.509543,1689.09,0.0,1171.59375,1088.523871,1.0,0.0,1.0
4532,C14657,Silver,Chennai,Male,3500.0,2996.761878,3879.940821,2715.8725000000004,1443.5124999999998,33.75,0.0,0.666667,0.583333,0.083333
4533,C14658,Gold,Kolkata,Male,7000.0,1103.834373,4021.956752,0.0,0.0,0.0,155.414239,0.0,0.0,0.0
4534,C14659,Gold,Kolkata,Male,7000.0,72.679836,1584.89763,800.55,586.55,214.0,0.0,0.5,0.333333,0.333333
4535,C14660,Gold,Kolkata,Male,5500.0,4942.9272155,1712.233039,1580.34,1364.34,216.0,0.0,1.0,0.75,0.416667
4536,C14661,Silver,Pune,Female,1000.0,300.427627,372.548129,443.71,0.0,443.71,0.0,0.916667,0.0,0.916667
4537,C14662,Silver,Pune,Female,1500.0,1521.763256,671.70656,312.15,0.0,312.15,0.0,0.75,0.0,0.75
4538,C14663,Silver,Pune,Male,2500.0,16.742181,559.713369,320.0,0.0,320.0,0.0,0.5,0.0,0.416667
4539,C14664,Silver,Pune,Female,1200.0,757.964752,1494.480376,157.4,157.4,0.0,0.0,0.125,0.125,0.0
4540,C14665,Gold,Bengaluru,Female,8500.0,4942.9272155,4177.921542875,2715.8725000000004,0.0,1171.59375,0.0,1.0,0.0,1.0
4541,C14666,Gold,Kolkata,Male,5500.0,476.728349,185.002877,462.75,462.75,0.0,0.0,1.0,0.75,0.0
4542,C14667,Gold,Chennai,Male,4500.0,776.919827,4177.921542875,2715.8725000000004,1443.5124999999998,376.62,0.0,1.0,0.75,0.416667
4543,C14668,Silver,Chennai,Male,3000.0,245.336939,340.201751,909.0,909.0,0.0,0.0,0.083333,0.083333,0.0
4544,C14669,Silver,Pune,Male,2500.0,18.745682,2411.060444,872.7,872.7,0.0,0.0,0.333333,0.333333,0.0
4545,C14670,Silver,Pune,Male,2500.0,7.106669,57.785065,27.98,27.98,0.0,0.0,0.111111,0.111111,0.0
4546,C14672,Gold,Kolkata,Male,6000.0,1632.421395,2752.623744,993.96,245.59,748.37,0.0,0.727273,0.181818,0.636364
4547,C14673,Silver,Pune,Male,2700.0,2439.976275,555.286351,499.59,0.0,499.59,0.0,0.916667,0.0,0.916667
4548,C14674,Silver,Pune,Female,1500.0,1315.478789,453.199092,88.08,0.0,88.08,154.311694,0.5,0.0,0.416667
4549,C14675,Silver,Pune,Female,1500.0,1454.09973,274.985583,0.0,0.0,0.0,49.602856,0.0,0.0,0.0
4550,C14676,Gold,Kolkata,Male,7000.0,1695.40481,3423.435143,1641.48,1377.06,264.42,1105.875503,0.916667,0.75,0.416667
4551,C14677,Silver,Pune,Female,1500.0,19.991586,173.881319,144.0,0.0,144.0,0.0,0.75,0.0,0.625
4552,C14678,Platinum,Bengaluru,Male,10500.0,3219.604215,4177.921542875,2715.8725000000004,1443.5124999999998,0.0,0.0,1.0,0.75,0.0
4553,C14679,Titanium,Delhi,Female,13850.0,337.178513,2837.599645,2715.8725000000004,1443.5124999999998,0.0,0.0,1.0,0.75,0.0
4554,C14680,Gold,Kolkata,Male,5000.0,217.10156,3123.296573,2715.8725000000004,1443.5124999999998,0.0,0.0,0.166667,0.166667,0.0
4555,C14681,Gold,Kolkata,Male,5000.0,2124.826298,1778.725826,967.61,397.61,570.0,581.6512,0.833333,0.166667,0.75
4556,C14682,Gold,Kolkata,Male,6500.0,313.13311,1405.747523,49.09,49.09,0.0,1306.110387,0.166667,0.166667,0.0
4557,C14683,Platinum,Delhi,Male,12000.0,154.271153,1343.450205,1498.28,667.0,831.28,0.0,0.833333,0.416667,0.583333
4558,C14684,Platinum,Bengaluru,Male,11500.0,4942.9272155,2373.896899,1792.15,1443.5124999999998,0.0,2784.5528481250003,0.333333,0.333333,0.0
4559,C14685,Gold,Chennai,Male,4500.0,4183.77248,1378.838332,511.12,278.6,232.52,1209.426365,0.916667,0.25,0.833333
4560,C14686,Gold,Chennai,Male,4500.0,4187.550741,1216.465192,0.0,0.0,0.0,433.71918,0.0,0.0,0.0
4561,C14687,Silver,Pune,Female,1000.0,58.565355,425.996964,386.0,0.0,386.0,0.0,0.666667,0.0,0.5
4562,C14688,Gold,Bengaluru,Female,9500.0,4942.9272155,1828.936956,1076.01,1076.01,0.0,2784.5528481250003,0.25,0.25,0.0
4563,C14689,Silver,Pune,Female,500.0,45.171225,197.019336,160.0,160.0,0.0,0.0,0.083333,0.083333,0.0
4564,C14690,Silver,Pune,Female,1200.0,440.676765,171.743821,0.0,0.0,0.0,1125.542162,0.0,0.0,0.0
4565,C14691,Gold,Bengaluru,Female,8500.0,4942.9272155,4177.921542875,507.0,507.0,0.0,2784.5528481250003,0.166667,0.166667,0.0
4566,C14692,Silver,Pune,Female,1500.0,731.222335,3208.182454,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4567,C14693,Platinum,Delhi,Male,12000.0,39.523885,1111.148943,592.88,451.18,141.7,0.0,0.583333,0.583333,0.083333
4568,C14694,Silver,Pune,Female,2000.0,1996.785925,1121.381513,212.64,212.64,0.0,272.115509,0.083333,0.083333,0.0
4569,C14695,Gold,Kolkata,Male,5000.0,3114.988266,1160.859524,453.12,453.12,0.0,2115.036647,0.333333,0.333333,0.0
4570,C14696,Silver,Chennai,Male,3000.0,2341.401664,668.918811,0.0,0.0,0.0,1818.306309,0.0,0.0,0.0
4571,C14697,Silver,Chennai,Male,3000.0,2819.630553,810.389383,0.0,0.0,0.0,230.543537,0.0,0.0,0.0
4572,C14698,Silver,Pune,Male,2500.0,147.085066,1457.406626,1381.14,1027.14,354.0,0.0,0.666667,0.333333,0.25
4573,C14699,Gold,Kolkata,Male,5000.0,152.459665,1316.455236,1248.09,829.45,418.64,0.0,1.0,0.75,0.25
4574,C14700,Gold,Bengaluru,Female,9000.0,1998.15597,2893.195013,348.0,348.0,0.0,1940.357907,0.083333,0.083333,0.0
4575,C14701,Silver,Pune,Male,2500.0,290.246277,2948.963493,2617.61,1342.69,1171.59375,0.0,1.0,0.75,0.75
4576,C14702,Silver,Pune,Female,2200.0,2074.364799,2200.280484,1500.0,1443.5124999999998,0.0,0.0,0.416667,0.416667,0.0
4577,C14703,Gold,Kolkata,Male,5000.0,1773.323689,1410.310559,1423.71,1423.71,0.0,0.0,1.0,0.75,0.0
4578,C14704,Silver,Pune,Male,2500.0,12.540151,479.948299,201.0,104.5,96.5,0.0,0.25,0.083333,0.166667
4579,C14705,Gold,Bengaluru,Female,8000.0,4942.9272155,813.94163,423.38,223.38,200.0,2784.5528481250003,0.625,0.25,0.375
4580,C14706,Gold,Kolkata,Male,6500.0,3261.241461,800.677168,0.0,0.0,0.0,154.67204,0.0,0.0,0.0
4581,C14707,Gold,Bengaluru,Female,8500.0,4228.71103,4177.921542875,923.99,0.0,923.99,2784.5528481250003,1.0,0.0,1.0
4582,C14708,Gold,Bengaluru,Female,9000.0,4942.9272155,1620.868564,159.0,159.0,0.0,2784.5528481250003,0.083333,0.083333,0.0
4583,C14709,Silver,Chennai,Male,3000.0,11.902047,727.929858,0.0,0.0,0.0,482.992567,0.0,0.0,0.0
4584,C14710,Gold,Bengaluru,Female,8500.0,4942.9272155,2072.817061,1307.39,84.45,1171.59375,1836.893684,1.0,0.166667,1.0
4585,C14711,Gold,Bengaluru,Female,9500.0,4942.9272155,2069.156797,1345.81,226.0,1119.81,2784.5528481250003,0.916667,0.333333,0.666667
4586,C14712,Gold,Kolkata,Male,7500.0,151.194794,2295.964836,2634.7,1443.5124999999998,223.17,0.0,1.0,0.75,0.363636
4587,C14713,Silver,Chennai,Male,3500.0,3212.963003,766.728773,0.0,0.0,0.0,185.532602,0.0,0.0,0.0
4588,C14714,Titanium,Delhi,Female,13850.0,149.59894,1886.871621,2009.64,206.0,1171.59375,0.0,1.0,0.083333,1.0
4589,C14715,Gold,Bengaluru,Female,8500.0,39.718404,515.996856,525.17,525.17,0.0,0.0,0.083333,0.083333,0.0
4590,C14716,Platinum,Delhi,Male,13500.0,99.523071,1201.853087,955.87,955.87,0.0,0.0,0.5,0.5,0.0
4591,C14717,Silver,Pune,Female,2000.0,1837.047378,412.848153,0.0,0.0,0.0,73.157833,0.0,0.0,0.0
4592,C14718,Silver,Pune,Female,1200.0,28.90195,166.658504,169.24,169.24,0.0,0.0,0.083333,0.083333,0.0
4593,C14719,Silver,Chennai,Male,3000.0,133.68751,957.152839,1139.2,0.0,1139.2,0.0,1.0,0.0,0.875
4594,C14720,Silver,Chennai,Male,3000.0,1922.943603,551.431723,110.8,110.8,0.0,0.0,0.166667,0.166667,0.0
4595,C14721,Silver,Pune,Female,1200.0,653.931902,1535.018327,0.0,0.0,0.0,1561.104542,0.0,0.0,0.0
4596,C14722,Gold,Kolkata,Male,5000.0,25.178303,206.688202,283.15,0.0,283.15,0.0,0.583333,0.0,0.5
4597,C14723,Silver,Chennai,Male,3200.0,3049.215189,4177.921542875,390.0,390.0,0.0,2784.5528481250003,0.083333,0.083333,0.0
4598,C14724,Gold,Bengaluru,Female,9500.0,4942.9272155,3032.171255,2153.11,1326.0,827.11,2784.5528481250003,1.0,0.75,0.916667
4599,C14725,Silver,Pune,Female,1700.0,1731.459785,673.92358,288.47,0.0,288.47,37.454878,0.416667,0.0,0.416667
4600,C14726,Silver,Pune,Female,1200.0,173.720757,0.0,345.29,345.29,0.0,887.279827,0.083333,0.083333,0.0
4601,C14727,Gold,Kolkata,Male,6000.0,1150.724569,1177.010626,797.27,482.31,314.96,180.115216,0.75,0.333333,0.583333
4602,C14728,Gold,Kolkata,Male,5500.0,4942.9272155,3202.100651,0.0,0.0,0.0,2293.529361,0.0,0.0,0.0
4603,C14729,Silver,Pune,Female,1000.0,992.615052,333.663574,162.28,0.0,162.28,0.0,0.5,0.0,0.5
4604,C14730,Silver,Pune,Female,1500.0,1360.029064,328.843583,75.87,75.87,0.0,1482.699821,0.083333,0.083333,0.0
4605,C14731,Silver,Chennai,Male,3000.0,167.244974,4177.921542875,0.0,0.0,0.0,1275.337159,0.0,0.0,0.0
4606,C14732,Silver,Pune,Female,2000.0,24.382156,335.625679,366.6,0.0,366.6,0.0,1.0,0.0,1.0
4607,C14733,Silver,Pune,Female,1200.0,1001.129965,462.290269,0.0,0.0,0.0,457.757366,0.0,0.0,0.0
4608,C14734,Silver,Pune,Male,2500.0,108.766657,498.643829,750.19,750.19,0.0,0.0,0.714286,0.714286,0.0
4609,C14735,Gold,Kolkata,Male,6000.0,3106.853852,702.156272,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4610,C14736,Titanium,Delhi,Female,13850.0,787.341687,2548.494077,2715.8725000000004,1443.5124999999998,184.19,0.0,1.0,0.75,0.416667
4611,C14737,Silver,Pune,Female,1200.0,1075.768647,550.95426,200.0,200.0,0.0,0.0,0.083333,0.083333,0.0
4612,C14738,Silver,Pune,Female,2400.0,2270.22733,495.667079,0.0,0.0,0.0,159.189426,0.0,0.0,0.0
4613,C14739,Gold,Kolkata,Male,7000.0,38.994955,417.892105,431.52,431.52,0.0,0.0,1.0,0.75,0.0
4614,C14740,Gold,Bengaluru,Female,9000.0,1154.381343,1421.087219,2421.85,468.65,1171.59375,0.0,1.0,0.333333,1.0
4615,C14741,Silver,Pune,Female,1200.0,126.098257,211.00385,387.66,387.66,0.0,0.0,0.7,0.7,0.0
4616,C14742,Silver,Pune,Female,1000.0,61.657184,384.287358,338.4,0.0,338.4,0.0,1.0,0.0,1.0
4617,C14743,Gold,Kolkata,Male,7000.0,4942.9272155,1914.79158,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4618,C14744,Platinum,Bengaluru,Male,10500.0,4942.9272155,1489.016246,2235.12,1102.4,1132.72,0.0,1.0,0.5,1.0
4619,C14745,Platinum,Bengaluru,Male,10500.0,4942.9272155,1623.620841,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4620,C14746,Silver,Chennai,Male,3000.0,4.598902,160.554337,51.16,0.0,51.16,0.0,0.166667,0.0,0.083333
4621,C14747,Silver,Pune,Female,2000.0,59.264067,1309.186831,203.08,0.0,203.08,956.776745,0.666667,0.0,0.666667
4622,C14748,Silver,Pune,Male,2500.0,953.772248,306.649908,747.62,747.62,0.0,1411.613588,0.166667,0.166667,0.0
4623,C14749,Silver,Chennai,Male,3000.0,22.187914,182.533898,0.0,0.0,0.0,147.48527,0.0,0.0,0.0
4624,C14750,Silver,Chennai,Male,4000.0,2118.77868,1080.520104,62.46,0.0,62.46,1361.312559,0.5,0.0,0.416667
4625,C14751,Gold,Chennai,Male,4500.0,21.345298,1274.379409,1019.0,119.0,900.0,0.0,0.75,0.083333,0.75
4626,C14752,Gold,Bengaluru,Female,8000.0,4817.148022,3810.594316,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4627,C14753,Gold,Kolkata,Male,7500.0,452.951976,209.217046,2715.8725000000004,1443.5124999999998,0.0,0.0,0.25,0.25,0.0
4628,C14754,Gold,Kolkata,Male,6000.0,41.25567,595.460601,297.4,297.4,0.0,0.0,0.25,0.25,0.0
4629,C14755,Silver,Chennai,Male,4000.0,0.0,0.0,19.25,0.0,19.25,0.0,0.083333,0.0,0.083333
4630,C14756,Gold,Kolkata,Male,7500.0,107.600851,1334.893122,1461.15,1034.03,427.12,0.0,1.0,0.75,0.916667
4631,C14757,Silver,Pune,Male,2500.0,9.431309,104.97817,80.44,0.0,80.44,0.0,0.416667,0.0,0.416667
4632,C14758,Gold,Kolkata,Male,7000.0,4768.062736,4177.921542875,374.81,333.2,41.61,2784.5528481250003,0.333333,0.25,0.083333
4633,C14759,Gold,Chennai,Male,4500.0,244.653051,1047.448996,1181.03,607.4,573.63,0.0,0.666667,0.166667,0.666667
4634,C14760,Platinum,Bengaluru,Male,10500.0,268.966315,514.650308,784.0,659.0,125.0,0.0,0.5,0.25,0.333333
4635,C14761,Silver,Pune,Female,1500.0,1411.914825,259.780798,0.0,0.0,0.0,127.321884,0.0,0.0,0.0
4636,C14762,Gold,Kolkata,Male,7200.0,183.992665,1262.938606,1402.4,1140.5,261.9,0.0,0.666667,0.583333,0.416667
4637,C14763,Silver,Pune,Female,1200.0,19.491307,3338.597271,0.0,0.0,0.0,1161.514855,0.0,0.0,0.0
4638,C14764,Silver,Chennai,Male,3000.0,3153.251957,4177.921542875,2715.8725000000004,95.84,1171.59375,2784.5528481250003,1.0,0.083333,1.0
4639,C14765,Silver,Chennai,Male,3000.0,534.168335,3291.567762,2715.8725000000004,1443.5124999999998,1171.59375,107.838419,0.909091,0.636364,0.545455
4640,C14766,Platinum,Bengaluru,Male,10000.0,4942.9272155,4177.921542875,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4641,C14767,Silver,Chennai,Male,3700.0,531.269205,2508.700414,33.4,0.0,33.4,0.0,1.0,0.0,1.0
4642,C14768,Silver,Chennai,Male,4000.0,3699.694691,769.962086,0.0,0.0,0.0,1182.596884,0.0,0.0,0.0
4643,C14769,Silver,Pune,Female,1200.0,451.23106,894.932094,1293.7,725.6,568.1,0.0,1.0,0.75,0.916667
4644,C14770,Silver,Pune,Male,2500.0,591.103032,786.571498,626.69,626.69,0.0,0.0,0.166667,0.166667,0.0
4645,C14771,Silver,Chennai,Male,4000.0,253.640197,1954.784637,2607.88,1142.96,1171.59375,73.579253,0.833333,0.75,0.666667
4646,C14772,Gold,Bengaluru,Female,8000.0,4222.928545,1383.938805,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4647,C14773,Silver,Pune,Female,1200.0,884.230978,883.943797,0.0,0.0,0.0,611.76416,0.0,0.0,0.0
4648,C14774,Silver,Pune,Female,1800.0,237.344299,729.118157,1266.03,170.0,1096.03,0.0,1.0,0.083333,1.0
4649,C14775,Silver,Pune,Male,2500.0,19.949534,0.0,0.0,0.0,0.0,326.731167,0.0,0.0,0.0
4650,C14776,Silver,Pune,Female,600.0,398.726283,795.860389,393.49,393.49,0.0,787.215403,0.166667,0.166667,0.0
4651,C14777,Platinum,Delhi,Male,13000.0,4942.9272155,2814.59508,1384.92,0.0,1171.59375,18.807602,0.75,0.0,0.666667
4652,C14778,Silver,Chennai,Male,3500.0,38.792757,1506.34522,1115.92,0.0,1115.92,54.562891,0.916667,0.0,0.916667
4653,C14779,Silver,Pune,Male,2500.0,200.988312,4177.921542875,0.0,0.0,0.0,1864.566564,0.0,0.0,0.0
4654,C14780,Silver,Pune,Female,2400.0,2173.970603,445.866028,0.0,0.0,0.0,1192.786167,0.0,0.0,0.0
4655,C14781,Gold,Kolkata,Male,7500.0,158.878732,899.2372,738.65,0.0,738.65,109.368455,0.833333,0.0,0.833333
4656,C14783,Silver,Pune,Female,1500.0,1464.636143,1751.449835,0.0,0.0,0.0,2773.394382,0.0,0.0,0.0
4657,C14784,Gold,Kolkata,Male,5000.0,190.962339,1663.048553,2161.22,1443.5124999999998,0.0,0.0,0.75,0.75,0.0
4658,C14785,Gold,Kolkata,Male,7700.0,4942.9272155,1116.896212,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4659,C14786,Silver,Pune,Male,2500.0,58.83251,437.19547,551.93,0.0,551.93,0.0,1.0,0.0,1.0
4660,C14787,Gold,Kolkata,Male,5000.0,3046.937141,809.451322,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
4661,C14788,Silver,Chennai,Male,3500.0,1396.279238,4177.921542875,2715.8725000000004,1443.5124999999998,1171.59375,0.0,1.0,0.333333,1.0
4662,C14789,Silver,Pune,Female,1000.0,975.252077,1273.063087,1146.74,796.74,350.0,0.0,0.857143,0.142857,0.714286
4663,C14790,Silver,Pune,Male,2500.0,1622.84216,1082.286757,248.74,0.0,248.74,1814.147021,0.333333,0.0,0.25
4664,C14791,Gold,Kolkata,Male,6500.0,3899.763741,877.767833,0.0,0.0,0.0,925.72976,0.0,0.0,0.0
4665,C14792,Platinum,Bengaluru,Male,10000.0,2719.639153,694.102974,715.81,715.81,0.0,0.0,0.333333,0.333333,0.0
